menu_index,timestamp_utc,replay_id,team_id,opponent_id,player_id
0,2025-11-25 16:48:40 UTC,02JPCQ2L2088,208UG8Y98C,UQPP9LUQL,208UG8Y98C
1,2025-11-25 16:43:08 UTC,0929V2U9ULQ9,208UG8Y98C,RY808CJR0,208UG8Y98C
2,2025-11-25 16:39:44 UTC,0929V2U9LUJJ,208UG8Y98C,PQVC29RJU,208UG8Y98C
3,2025-11-25 16:35:12 UTC,080PJLPJVPYC,208UG8Y98C,UR2UVVGJG,208UG8Y98C
4,2025-11-25 16:32:09 UTC,0929V2U8GQLP,208UG8Y98C,L2VL9QJV,208UG8Y98C
5,2025-11-24 21:19:26 UTC,02UPJP8RV8U8,208UG8Y98C,JL9UPRCV0,208UG8Y98C
6,2025-11-24 17:23:34 UTC,02VPJY2V0PLR,208UG8Y98C,UJRUC8YQY,208UG8Y98C
7,2025-11-24 17:18:33 UTC,02VPJY2UL8LG,208UG8Y98C,UJRUC8YQY,208UG8Y98C
8,2025-11-24 17:14:13 UTC,0929V29Q0888,208UG8Y98C,JJLQQGRYG,208UG8Y98C
9,2025-11-24 16:59:44 UTC,09Q9CV8LJGVR,208UG8Y98C,20QQPJQUJV,208UG8Y98C
10,2025-11-24 16:52:45 UTC,0929V29PGYCP,208UG8Y98C,UGYL2GJ20,208UG8Y98C
11,2025-11-24 16:46:26 UTC,0929V299UYUU,208UG8Y98C,CP20RJQVL,208UG8Y98C
12,2025-11-24 16:41:38 UTC,02YPUGVPJ2QC,208UG8Y98C,UQCRPJGQ2,208UG8Y98C
13,2025-11-24 05:42:10 UTC,029PUG89V0PP,208UG8Y98C,VPPPCL0JY,208UG8Y98C
14,2025-11-24 05:39:34 UTC,029PUG89C02Q,208UG8Y98C,VPPPCL0JY,208UG8Y98C
15,2025-11-23 21:02:46 UTC,02VPJPRQ88CP,208UG8Y98C,UJRUC8YQY,208UG8Y98C
16,2025-11-23 20:58:16 UTC,02VPJPRLR0LR,208UG8Y98C,UJRUC8YQY,208UG8Y98C
17,2025-11-23 13:13:54 UTC,00CPU90U0QGU,208UG8Y98C,V8LPJLP0C,208UG8Y98C
18,2025-11-23 13:08:34 UTC,00CPU90CQQVY,208UG8Y98C,JJQGUYUVV,208UG8Y98C
19,2025-11-23 13:02:06 UTC,000Y00CUUQJY,208UG8Y98C,UPCCQ89GP,208UG8Y98C
20,2025-11-23 12:55:00 UTC,00CPU90JP02V,208UG8Y98C,V99YGRRJ9,208UG8Y98C
21,2025-11-23 12:48:03 UTC,0929V0Q88J9C,208UG8Y98C,JGPQ0PV28,208UG8Y98C
22,2025-11-23 12:38:17 UTC,02UPJ9P2CRGQ,208UG8Y98C,JYG88QCY0,208UG8Y98C
23,2025-11-23 12:31:34 UTC,0929V0Q0JRVR,208UG8Y98C,8RJJLYPQ,208UG8Y98C
24,2025-11-23 12:25:33 UTC,0929V0Q09GVL,208UG8Y98C,9089PUCUC,208UG8Y98C
25,2025-11-23 12:19:03 UTC,09Q9CUL89CCY,208UG8Y98C,YVJJVCURC,208UG8Y98C
26,2025-11-23 12:12:25 UTC,0929V0LV8YPU,208UG8Y98C,YGRCYYG99,208UG8Y98C
0,2025-11-15 21:32:29 UTC,0929URRCLVG8,208UG8Y98C,9QRRYURUG,208UG8Y98C
1,2025-11-15 21:13:42 UTC,020PCCPYG8LJ,208UG8Y98C,V2P9R8R0J,208UG8Y98C
2,2025-11-14 01:02:05 UTC,02CPRJCGYYVL,208UG8Y98C,RJ2P2Q9,208UG8Y98C
3,2025-11-14 00:51:13 UTC,0929UGQ000U2,208UG8Y98C,QV2VUL2PY,208UG8Y98C
0,2025-11-27 17:33:41 UTC,02LPCLUY0UGU,VPPPCL0JY,JYVGV2UC8,VPPPCL0JY
