menu_index,timestamp_utc,replay_id,team_id,opponent_id,player_id
11,2025-11-21 06:13:36 UTC,02YPULJ9GQG0,V2VUJLUUC,VPYURRG8G,V2VUJLUUC
13,2025-11-21 05:26:23 UTC,02YPULJ0VLJ9,V2VUJLUUC,VL9C0PCQG,V2VUJLUUC
15,2025-11-20 06:30:45 UTC,02YPUL29C8G8,V2VUJLUUC,VPQQJCPJJ,V2VUJLUUC
18,2025-11-20 04:01:05 UTC,02YPUL0R2YG8,V2VUJLUUC,VPYRV8J08,V2VUJLUUC
20,2025-11-16 06:38:25 UTC,02YPU9QG2Y8Q,V2VUJLUUC,VPYURCCQL,V2VUJLUUC
21,2025-11-16 06:34:49 UTC,02YPU9QQUCJ0,V2VUJLUUC,VPYCCCPRP,V2VUJLUUC
22,2025-11-16 06:31:12 UTC,02YPU9QQJPJY,V2VUJLUUC,209UYQPJY0,V2VUJLUUC
0,2025-11-28 10:16:30 UTC,09P9CVUV0V8L,20L0JR0J9U,QLVGV8VJ9,20L0JR0J9U
1,2025-11-28 10:13:06 UTC,09P9CVUUCRPR,20L0JR0J9U,VYPR9RQCP,20L0JR0J9U
2,2025-11-28 10:10:16 UTC,08LPJ8G8U0QP,20L0JR0J9U,209PY08LP8,20L0JR0J9U
3,2025-11-28 10:06:47 UTC,09P9CVUUYR9L,20L0JR0J9U,20UUQU2C90,20L0JR0J9U
4,2025-11-27 13:19:56 UTC,02UPJYCC2CGR,20L0JR0J9U,VVC0RUQYG,20L0JR0J9U
5,2025-11-27 11:57:56 UTC,02LPCLRUJPCV,20L0JR0J9U,VLCRURU0U,20L0JR0J9U
6,2025-11-27 11:55:51 UTC,09P9CVPQ908Q,20L0JR0J9U,V2CJGJYJG,20L0JR0J9U
7,2025-11-27 11:52:26 UTC,08YPJ9GP928Q,20L0JR0J9U,20PVRGVJR9,20L0JR0J9U
8,2025-11-27 11:48:42 UTC,00VPUYQLLCPP,20L0JR0J9U,VYQ2P8YQQ,20L0JR0J9U
9,2025-11-27 11:45:47 UTC,00CPUYQRGVY8,20L0JR0J9U,CURCCCRUQ,20L0JR0J9U
10,2025-11-27 11:42:02 UTC,09P9CVPL89GJ,20L0JR0J9U,VV9U0QVGP,20L0JR0J9U
11,2025-11-27 11:38:35 UTC,00PY09UY8ULR,20L0JR0J9U,VYYRYG0L0,20L0JR0J9U
12,2025-11-27 11:35:04 UTC,00YPUPUPPCLQ,20L0JR0J9U,VYY9CQ8Q9,20L0JR0J9U
13,2025-11-27 11:33:33 UTC,082PJQPLUGL8,20L0JR0J9U,VVUY2JCJY,20L0JR0J9U
14,2025-11-27 11:30:10 UTC,08RPQUGRLQQJ,20L0JR0J9U,UURVYLJPY,20L0JR0J9U
15,2025-11-27 11:25:10 UTC,09P9CVPPUCC8,20L0JR0J9U,VLV9GGQJU,20L0JR0J9U
16,2025-11-27 11:21:55 UTC,080PJQLYRLQP,20L0JR0J9U,VV98J099L,20L0JR0J9U
17,2025-11-27 11:18:37 UTC,09P9CVPPL99Q,20L0JR0J9U,20C2JLYJ0R,20L0JR0J9U
18,2025-11-27 11:15:23 UTC,09P9CVPP8VUQ,20L0JR0J9U,V09Q28L0R,20L0JR0J9U
19,2025-11-27 11:12:02 UTC,09J9YYYRJJLY,20L0JR0J9U,20GCC8G29L,20L0JR0J9U
20,2025-11-27 11:08:39 UTC,09P9CVP9JYYY,20L0JR0J9U,20LYR89GCY,20L0JR0J9U
21,2025-11-27 11:06:13 UTC,09P9CVP9G0VU,20L0JR0J9U,20C8V8LRGJ,20L0JR0J9U
22,2025-11-27 10:25:37 UTC,09P9CVP0U8G9,20L0JR0J9U,VLRP0GRUJ,20L0JR0J9U
23,2025-11-27 08:59:54 UTC,09P9CV9RCR90,20L0JR0J9U,GG0PGJUCQ,20L0JR0J9U
24,2025-11-27 08:57:44 UTC,082PJQ9JJ9JQ,20L0JR0J9U,UJJV0PJUV,20L0JR0J9U
25,2025-11-27 08:54:25 UTC,08PPJ8U8U22Q,20L0JR0J9U,Q08JRPC0P,20L0JR0J9U
26,2025-11-27 08:49:42 UTC,09P9CV9R9RLG,20L0JR0J9U,VGG2YURQL,20L0JR0J9U
27,2025-11-27 08:46:09 UTC,09P9CV9R0CGL,20L0JR0J9U,20L2UYYPQC,20L0JR0J9U
28,2025-11-27 08:42:54 UTC,00JPULQGQPV8,20L0JR0J9U,JR0GQYUYU,20L0JR0J9U
29,2025-11-27 08:39:18 UTC,09J9YYY0RCJP,20L0JR0J9U,CJ9JULGRL,20L0JR0J9U
0,2025-11-24 16:06:19 UTC,08LPJ08L8QQJ,VJQ9JVCLJ,V0C89QJUL,VJQ9JVCLJ
1,2025-11-24 16:03:46 UTC,09Y9CV2G2GY2,VJQ9JVCLJ,20CUVGPCRY,VJQ9JVCLJ
2,2025-11-24 16:02:19 UTC,08LPJ08YJYQV,VJQ9JVCLJ,UGLRG92PJ,VJQ9JVCLJ
3,2025-11-22 10:41:58 UTC,08LPRUJLJJR2,VJQ9JVCLJ,VVP2VRRJ2,VJQ9JVCLJ
4,2025-11-22 10:38:22 UTC,08LPRUJLLVPL,VJQ9JVCLJ,VVPPYRYR2,VJQ9JVCLJ
5,2025-11-22 10:31:57 UTC,08LPRUJL09PP,VJQ9JVCLJ,VVP092L80,VJQ9JVCLJ
6,2025-11-15 17:01:00 UTC,08LPRGYU0CLU,VJQ9JVCLJ,20Y2C9L2RY,VJQ9JVCLJ
13,2025-11-02 06:55:50 UTC,08LPGVJ8Q2V9,VJQ9JVCLJ,20Y2VVLUUC,VJQ9JVCLJ
15,2025-11-01 16:52:21 UTC,08LPGVPRPG92,VJQ9JVCLJ,VVP89Q9LP,VJQ9JVCLJ
16,2025-11-01 16:46:55 UTC,08LPGVPGR08P,VJQ9JVCLJ,VPYUC0QPL,VJQ9JVCLJ
17,2025-11-01 16:38:16 UTC,08LPGVPQQG9Y,VJQ9JVCLJ,20P08LP2LL,VJQ9JVCLJ
18,2025-10-31 17:28:10 UTC,08LPGUJ2VJR8,VJQ9JVCLJ,VYCGC8CPV,VJQ9JVCLJ
