menu_index,timestamp_utc,replay_id,team_id,opponent_id,player_id
6,2025-11-18 10:14:44 UTC,02GPC8C9RPCU,VLURQGR8L,209UGQLUUL,VLURQGR8L
7,2025-11-18 10:10:34 UTC,02GPC8C9YGRU,VLURQGR8L,VVP8V9JP8,VLURQGR8L
8,2025-11-18 10:06:11 UTC,02GPC8C92RV9,VLURQGR8L,20G92RVPC9,VLURQGR8L
9,2025-11-18 10:00:20 UTC,02GPC8C8JGUL,VLURQGR8L,VVP2JGJUJ,VLURQGR8L
10,2025-11-17 18:11:35 UTC,02GPC8YQ9L8R,VLURQGR8L,VPYUG9QY8,VLURQGR8L
11,2025-11-17 18:09:09 UTC,02GPC8YLVPP0,VLURQGR8L,VVYUYQ2VR,VLURQGR8L
12,2025-11-17 18:03:57 UTC,02GPC8YLPGU2,VLURQGR8L,VL8YUQ0QY,VLURQGR8L
13,2025-11-17 17:59:12 UTC,02GPC8YYJLCC,VLURQGR8L,VVP99CQRC,VLURQGR8L
14,2025-11-17 17:55:34 UTC,02GPC8YYPP9L,VLURQGR8L,VPCJLRL2L,VLURQGR8L
15,2025-11-17 17:52:17 UTC,02GPC8YPUJJ2,VLURQGR8L,VVPP2VGJY,VLURQGR8L
16,2025-11-17 16:32:25 UTC,02GPC8PR8QRP,VLURQGR8L,VPYJU0PPL,VLURQGR8L
17,2025-11-17 16:27:49 UTC,02GPC8PGGRUV,VLURQGR8L,VL0GUQU2R,VLURQGR8L
19,2025-11-17 16:21:08 UTC,02GPC8PQCY8V,VLURQGR8L,20G9Y2CJGP,VLURQGR8L
20,2025-11-17 16:15:42 UTC,02GPC8PQ8902,VLURQGR8L,20U2ULQ00Y,VLURQGR8L
22,2025-11-17 13:30:09 UTC,02GPC89980UL,VLURQGR8L,20U2UYLUCY,VLURQGR8L
23,2025-11-17 13:25:58 UTC,02GPC898J9CC,VLURQGR8L,VPYJJ8LQ9,VLURQGR8L
25,2025-11-17 12:47:28 UTC,02GPC88V0V8U,VLURQGR8L,VVP0CC2PQ,VLURQGR8L
27,2025-11-17 12:39:41 UTC,02GPC88UPG9R,VLURQGR8L,VVP2QVUVC,VLURQGR8L
28,2025-11-17 12:32:12 UTC,02GPC88CGCYV,VLURQGR8L,VVP2R8PUY,VLURQGR8L
29,2025-11-17 12:28:30 UTC,02GPC88CP09R,VLURQGR8L,VVP029U9R,VLURQGR8L
0,2025-11-25 11:39:38 UTC,0999CVLC20J9,20UU9P9G0Y,20RQR2RC89,20UU9P9G0Y
1,2025-11-25 11:31:33 UTC,0999CVLJLPL8,20UU9P9G0Y,VYRULL02U,20UU9P9G0Y
2,2025-11-25 11:27:55 UTC,0999CVLJ8L2Q,20UU9P9G0Y,20VYVCCRJR,20UU9P9G0Y
3,2025-11-25 11:23:30 UTC,0999CVLRCRV8,20UU9P9G0Y,20CG98YVLC,20UU9P9G0Y
4,2025-11-25 11:19:36 UTC,0999CVLRQGPP,20UU9P9G0Y,20CQCCLRQ9,20UU9P9G0Y
5,2025-11-25 11:13:49 UTC,0999CVLR2R2L,20UU9P9G0Y,20VL0CR00R,20UU9P9G0Y
6,2025-11-25 11:05:41 UTC,0999CVLGQLJJ,20UU9P9G0Y,20VYVUQRQ2,20UU9P9G0Y
7,2025-11-25 11:00:14 UTC,0999CVLG80V9,20UU9P9G0Y,20VYVVLJY2,20UU9P9G0Y
8,2025-11-25 10:55:37 UTC,0999CVLQCLVP,20UU9P9G0Y,VYRULL02U,20UU9P9G0Y
9,2025-11-25 10:52:36 UTC,0999CVLQGQ0J,20UU9P9G0Y,VL2V8U0CQ,20UU9P9G0Y
10,2025-11-23 15:43:01 UTC,0999CUYP9U2V,20UU9P9G0Y,VL0J9GJV2,20UU9P9G0Y
11,2025-11-23 15:39:29 UTC,0999CUY9CVQJ,20UU9P9G0Y,209UJQ2J28,20UU9P9G0Y
12,2025-11-23 15:35:49 UTC,0999CUY9YU8V,20UU9P9G0Y,VL0U9QJUQ,20UU9P9G0Y
13,2025-11-19 13:13:00 UTC,0999CRJ9PRCC,20UU9P9G0Y,VPYRURPCU,20UU9P9G0Y
15,2025-11-19 13:07:18 UTC,0999CRJ8JVUR,20UU9P9G0Y,VPL92GR9R,20UU9P9G0Y
16,2025-11-19 13:03:27 UTC,0999CRJ8YVQ0,20UU9P9G0Y,VYRYYRJRP,20UU9P9G0Y
17,2025-11-18 19:33:18 UTC,0999CRPQ9V2Q,20UU9P9G0Y,VPQ80RYP9,20UU9P9G0Y
18,2025-11-18 19:28:24 UTC,0999CRPLJPL9,20UU9P9G0Y,VPYCJLYLV,20UU9P9G0Y
19,2025-11-18 19:24:02 UTC,0999CRPL9LRY,20UU9P9G0Y,VYJ2P2LCL,20UU9P9G0Y
20,2025-11-17 13:47:30 UTC,0999CGLRC0R8,20UU9P9G0Y,VPL0CCCRJ,20UU9P9G0Y
22,2025-11-17 13:28:28 UTC,0999CGLQUJGL,20UU9P9G0Y,VPYUUQUYG,20UU9P9G0Y
23,2025-11-17 13:24:34 UTC,0999CGLQQLU0,20UU9P9G0Y,VPCV0JPCJ,20UU9P9G0Y
29,2025-11-15 14:43:34 UTC,0999CQ9G0YU8,20UU9P9G0Y,20U9PPR2G8,20UU9P9G0Y
0,2025-11-28 05:49:59 UTC,02JPCGJL2QL2,20LRPCYG0Q,JQ8V809YL,20LRPCYG0Q
1,2025-11-28 05:46:28 UTC,09Y9U2YQQCYQ,20LRPCYG0Q,V22J0YJPC,20LRPCYG0Q
2,2025-11-27 19:55:20 UTC,09Y9U22UPCJP,20LRPCYG0Q,20CQC8J8G2,20LRPCYG0Q
3,2025-11-27 19:52:06 UTC,09Y9U22CVLJV,20LRPCYG0Q,20CG09GJ2L,20LRPCYG0Q
4,2025-11-27 19:48:54 UTC,08LPJ899RVGP,20LRPCYG0Q,VV0QCL0RP,20LRPCYG0Q
5,2025-11-27 19:45:07 UTC,09Y9U22C2V9Q,20LRPCYG0Q,VL0000YL9,20LRPCYG0Q
6,2025-11-27 19:41:35 UTC,02YPUJVU9J0Q,20LRPCYG0Q,PLJU9JPC,20LRPCYG0Q
7,2025-11-27 19:36:23 UTC,09Y9U22J2R0U,20LRPCYG0Q,VQYUYPUGG,20LRPCYG0Q
8,2025-11-27 19:33:12 UTC,09Y9U22RJQ9C,20LRPCYG0Q,YQQUQVC9P,20LRPCYG0Q
9,2025-11-27 19:28:04 UTC,09Y9U22R82CC,20LRPCYG0Q,20VYCLQRR9,20LRPCYG0Q
10,2025-11-27 19:26:17 UTC,09Y9U22GV8U9,20LRPCYG0Q,98G9J9L8Q,20LRPCYG0Q
11,2025-11-27 19:23:00 UTC,09Y9U22GQJV9,20LRPCYG0Q,8V8YJU9PC,20LRPCYG0Q
12,2025-11-27 16:07:41 UTC,02YPUJU0V2JY,20LRPCYG0Q,YYJCGYYR,20LRPCYG0Q
13,2025-11-27 15:59:46 UTC,09Y9U0VUV2RV,20LRPCYG0Q,YC9PV9992,20LRPCYG0Q
14,2025-11-27 15:55:49 UTC,09Y9U0VULCYC,20LRPCYG0Q,UV2P2CLYJ,20LRPCYG0Q
15,2025-11-27 14:30:24 UTC,09Y9U0V9YCUU,20LRPCYG0Q,VL899RP8V,20LRPCYG0Q
16,2025-11-27 14:26:43 UTC,09Y9U0V90JQ9,20LRPCYG0Q,20VYGGC8R0,20LRPCYG0Q
17,2025-11-27 12:51:35 UTC,09Y9U0UGPG2J,20LRPCYG0Q,20RQ9PYPQU,20LRPCYG0Q
18,2025-11-27 12:47:40 UTC,09Y9U0UG0288,20LRPCYG0Q,20Y8CJJUR2,20LRPCYG0Q
19,2025-11-27 12:41:12 UTC,09Y9U0UQLQU2,20LRPCYG0Q,C8R2PQGU2,20LRPCYG0Q
20,2025-11-27 12:39:03 UTC,09Y9U0UQP09L,20LRPCYG0Q,Q0V9J0VVP,20LRPCYG0Q
21,2025-11-27 12:35:05 UTC,09Y9U0ULVLY9,20LRPCYG0Q,UJQ8YY0C0,20LRPCYG0Q
22,2025-11-27 12:27:30 UTC,09Y9U0ULPCP9,20LRPCYG0Q,UPGVCLVR,20LRPCYG0Q
23,2025-11-27 12:23:31 UTC,09Y9U0UL090C,20LRPCYG0Q,VYRU0Q208,20LRPCYG0Q
24,2025-11-27 05:52:35 UTC,09Y9U0JRYQLU,20LRPCYG0Q,V9GCUGGYQ,20LRPCYG0Q
25,2025-11-27 05:49:58 UTC,09Y9U0JR9LP2,20LRPCYG0Q,20RQ0VG2CP,20LRPCYG0Q
26,2025-11-26 20:34:18 UTC,09Y9U0QLR28P,20LRPCYG0Q,20Y8CQ08RJ,20LRPCYG0Q
27,2025-11-26 20:31:07 UTC,0909V8CY88V0,20LRPCYG0Q,LQ0JGLQVG,20LRPCYG0Q
28,2025-11-26 16:48:58 UTC,09Y9U0YR8GYP,20LRPCYG0Q,UYJVL9RQL,20LRPCYG0Q
29,2025-11-26 16:42:22 UTC,09Y9U0YGYVQC,20LRPCYG0Q,UYJVL9RQL,20LRPCYG0Q
0,2025-11-21 20:44:31 UTC,09Y9CCYPY00J,20LRPCYG0Q,2PP8RJGRJ,20LRPCYG0Q
0,2025-11-28 05:22:18 UTC,00QPULCR28U8,J29P2JQU9,VQYQUCGQJ,J29P2JQU9
1,2025-11-27 16:20:51 UTC,00QPULL99CVV,J29P2JQU9,20Y8L0C8QU,J29P2JQU9
2,2025-11-27 16:17:30 UTC,00QPULL8U9V9,J29P2JQU9,UL0RQGR2P,J29P2JQU9
3,2025-11-27 16:11:27 UTC,00QPULL88Q0U,J29P2JQU9,20J98LVCRC,J29P2JQU9
4,2025-11-27 16:05:53 UTC,00QPULL2QQVP,J29P2JQU9,V9V0JYJQ9,J29P2JQU9
5,2025-11-27 16:02:37 UTC,00QPULL28YPY,J29P2JQU9,VYRU8JVRG,J29P2JQU9
6,2025-11-27 15:58:47 UTC,008Y0P90YR8J,J29P2JQU9,UU98PQJJL,J29P2JQU9
7,2025-11-27 15:55:19 UTC,00QPULL0PGQC,J29P2JQU9,2020YU90LV,J29P2JQU9
8,2025-11-27 15:51:50 UTC,00RPUY29RLVG,J29P2JQU9,UVRL80QJ2,J29P2JQU9
9,2025-11-27 15:47:40 UTC,00QPULYVLP2R,J29P2JQU9,20PC9QYUJG,J29P2JQU9
10,2025-11-27 15:44:23 UTC,00QPULYV20R9,J29P2JQU9,VL2CC82PQ,J29P2JQU9
11,2025-11-27 15:05:19 UTC,00YPUPVRQJQP,J29P2JQU9,PJGUCU09C,J29P2JQU9
12,2025-11-27 14:01:43 UTC,00QPULY89CU9,J29P2JQU9,VPYYC9YUU,J29P2JQU9
13,2025-11-27 13:57:37 UTC,00QPULY2U9RV,J29P2JQU9,VQYUQY9JL,J29P2JQU9
14,2025-11-27 13:53:36 UTC,00QPULY2LCP9,J29P2JQU9,VL2VJGCJC,J29P2JQU9
15,2025-11-27 13:49:22 UTC,08RPQURQ9UQQ,J29P2JQU9,209YGR8RR9,J29P2JQU9
16,2025-11-26 18:51:36 UTC,008Y09RG8808,J29P2JQU9,V98CRRPYP,J29P2JQU9
17,2025-11-26 18:48:15 UTC,00QPUYUR8VCV,J29P2JQU9,20R2P8JQPU,J29P2JQU9
18,2025-11-26 18:45:05 UTC,00QPUYUGCJY9,J29P2JQU9,200GP028LQ,J29P2JQU9
19,2025-11-26 18:41:38 UTC,09Y9U0LG2890,J29P2JQU9,20PPYP8P22,J29P2JQU9
20,2025-11-26 18:38:23 UTC,00QPUYUG0JRP,J29P2JQU9,VLVVGGRYL,J29P2JQU9
21,2025-11-26 18:35:13 UTC,008Y09RL8CY8,J29P2JQU9,V22CJ9UU8,J29P2JQU9
22,2025-11-26 18:30:12 UTC,00QPUYUQ2PL2,J29P2JQU9,VL89U0V9P,J29P2JQU9
23,2025-11-26 17:43:20 UTC,00QPUYU2RP00,J29P2JQU9,20Y8UVVYCC,J29P2JQU9
24,2025-11-26 17:39:36 UTC,00QPUYU299VV,J29P2JQU9,U2G0CJJ22,J29P2JQU9
25,2025-11-26 17:36:25 UTC,00QPUYU0U8YY,J29P2JQU9,VQYQJ2J9C,J29P2JQU9
26,2025-11-26 17:32:30 UTC,00QPUYU0YJR9,J29P2JQU9,VYRU22V29,J29P2JQU9
27,2025-11-26 17:28:27 UTC,080PJQ082JGP,J29P2JQU9,VCRCQYL80,J29P2JQU9
28,2025-11-26 17:25:00 UTC,028PUJVPYLGL,J29P2JQU9,V9298CJ00,J29P2JQU9
29,2025-11-26 17:21:39 UTC,00QPUYCV88JG,J29P2JQU9,V990RQ8VQ,J29P2JQU9
0,2025-11-23 17:06:29 UTC,08JPQJVVQCG9,J29P2JQU9,209UJV02YU,J29P2JQU9
1,2025-11-15 20:37:02 UTC,0989UGGLJQ02,J29P2JQU9,20GJJ8JVU0,J29P2JQU9
2,2025-11-14 11:22:37 UTC,00QPCCV2P999,J29P2JQU9,V2PULCLPG,J29P2JQU9
0,2025-11-28 05:28:31 UTC,089PJ9VJR00V,VVCYCLGLC,209VC20J0U,VVCYCLGLC
1,2025-11-28 05:24:08 UTC,09P9CVCRQP2U,VVCYCLGLC,P9QU20PYG,VVCYCLGLC
2,2025-11-28 04:44:45 UTC,089PJ9VG0VG0,VVCYCLGLC,UVRY0L9YY,VVCYCLGLC
3,2025-11-28 04:37:31 UTC,09C9YYGQPRUR,VVCYCLGLC,20L2CJVQ02,VVCYCLGLC
4,2025-11-27 14:29:41 UTC,09U9YPCU9J00,VVCYCLGLC,20YCUGRPQU,VVCYCLGLC
5,2025-11-27 14:19:10 UTC,02GPCGRPPYRR,VVCYCLGLC,UJP8GVGLJ,VVCYCLGLC
6,2025-11-27 12:29:50 UTC,02VPJLURQ822,VVCYCLGLC,VCGRR8CYR,VVCYCLGLC
7,2025-11-27 05:24:02 UTC,000Y09998L0C,VVCYCLGLC,V20C2LC2L,VVCYCLGLC
8,2025-11-27 05:20:23 UTC,08V9V889QV20,VVCYCLGLC,20YY8JLCYQ,VVCYCLGLC
9,2025-11-27 05:00:32 UTC,02LPCLG0U0V0,VVCYCLGLC,UL0G0VPUP,VVCYCLGLC
10,2025-11-27 04:55:04 UTC,089PJ9PG2CCQ,VVCYCLGLC,CJGV9PQP8,VVCYCLGLC
11,2025-11-27 03:46:53 UTC,00YPUPJ9RGL8,VVCYCLGLC,UU89Q9G99,VVCYCLGLC
12,2025-11-27 03:43:31 UTC,09G9YP2Y9CPP,VVCYCLGLC,20Q2GGP8RU,VVCYCLGLC
13,2025-11-26 14:02:06 UTC,008Y09Q9YVCG,VVCYCLGLC,V8888J0G8,VVCYCLGLC
14,2025-11-26 13:58:48 UTC,08YPJ909PP8U,VVCYCLGLC,200RYQJJP2,VVCYCLGLC
15,2025-11-26 13:53:21 UTC,089PJ8UPC89J,VVCYCLGLC,VCPRL90PR,VVCYCLGLC
16,2025-11-26 13:51:30 UTC,08U9V800PJCC,VVCYCLGLC,V9QQQPQ80,VVCYCLGLC
17,2025-11-26 05:14:48 UTC,089PJ8RUP2GY,VVCYCLGLC,RLGV2RLRQ,VVCYCLGLC
18,2025-11-26 05:12:13 UTC,089PJ8RU2VL0,VVCYCLGLC,V9R02C2RU,VVCYCLGLC
19,2025-11-26 05:08:23 UTC,08V9V2QG829U,VVCYCLGLC,20GR9YULVC,VVCYCLGLC
20,2025-11-26 04:44:11 UTC,00LPUYR8RYPJ,VVCYCLGLC,UJ82VYLCU,VVCYCLGLC
21,2025-11-26 04:19:42 UTC,08LPJ28C98R2,VVCYCLGLC,2PVLLVUVP,VVCYCLGLC
22,2025-11-26 03:49:32 UTC,088PJ8P9JG09,VVCYCLGLC,G0J8U9QC0,VVCYCLGLC
23,2025-11-26 03:45:34 UTC,00JPUYCQY82R,VVCYCLGLC,V92RCV2CP,VVCYCLGLC
24,2025-11-26 03:42:22 UTC,02GPCQCLYRPY,VVCYCLGLC,UURRLUV08,VVCYCLGLC
25,2025-11-25 12:40:27 UTC,000Y082YRVU2,VVCYCLGLC,YV8JLPR8,VVCYCLGLC
0,2025-11-22 11:26:22 UTC,000Y008082L2,VVCYCLGLC,RRLU2JLU0,VVCYCLGLC
1,2025-11-19 05:15:18 UTC,089PRU8R992Y,VVCYCLGLC,208L2RQCVY,VVCYCLGLC
3,2025-11-13 15:24:37 UTC,089PRGQR9CUU,VVCYCLGLC,VCCQ8G8L0,VVCYCLGLC
4,2025-11-12 11:08:01 UTC,089PRQC9GY2V,VVCYCLGLC,20GP0GU2PU,VVCYCLGLC
0,2025-11-27 17:01:23 UTC,00VPUYRJ0UC0,VYP2LUL2R,VPQJQYYUR,VYP2LUL2R
1,2025-11-27 16:58:05 UTC,022PVLLULVJC,VYP2LUL2R,C9R2RPJYV,VYP2LUL2R
2,2025-11-27 16:53:27 UTC,00RPUY2JU2PL,VYP2LUL2R,UP0RGJQ82,VYP2LUL2R
3,2025-11-27 16:50:07 UTC,022PVLLCQGRU,VYP2LUL2R,VL89UV20L,VYP2LUL2R
4,2025-11-27 16:46:56 UTC,022PVLLC8YCP,VYP2LUL2R,VL9YGYCQU,VYP2LUL2R
5,2025-11-27 13:55:39 UTC,022PVLYLYR8Q,VYP2LUL2R,20QR8R2YJC,VYP2LUL2R
6,2025-11-27 13:51:48 UTC,022PVLYL0P0C,VYP2LUL2R,VYJ2Q29VP,VYP2LUL2R
7,2025-11-27 13:48:17 UTC,022PVLYYRQLP,VYP2LUL2R,VLVGCCRL8,VYP2LUL2R
8,2025-11-27 13:43:38 UTC,080PJQQ9GYCY,VYP2LUL2R,QY9UJ2CJU,VYP2LUL2R
9,2025-11-27 13:41:06 UTC,022PVLYPVCQ2,VYP2LUL2R,V8QQCUQRU,VYP2LUL2R
10,2025-11-27 12:42:54 UTC,022PVLPVJ880,VYP2LUL2R,G0L92RRJV,VYP2LUL2R
11,2025-11-27 12:39:57 UTC,022PVLPVLGR9,VYP2LUL2R,20PQ98VJCC,VYP2LUL2R
12,2025-11-26 14:49:17 UTC,09J9YPUQJVYJ,VYP2LUL2R,20LQPVYYV8,VYP2LUL2R
13,2025-11-26 14:45:35 UTC,022PVYJVPGGU,VYP2LUL2R,VL2UGLC0P,VYP2LUL2R
14,2025-11-26 14:18:03 UTC,00UPUPVGPGRL,VYP2LUL2R,C0LQRRU9J,VYP2LUL2R
15,2025-11-26 13:49:36 UTC,09G9Y9RRGCQL,VYP2LUL2R,20QV2QYULL,VYP2LUL2R
16,2025-11-26 13:44:15 UTC,022PVYJQ0J02,VYP2LUL2R,20CQUJL999,VYP2LUL2R
17,2025-11-26 13:41:04 UTC,022PVYJLJ8R9,VYP2LUL2R,U9JRCQPLR,VYP2LUL2R
18,2025-11-26 13:37:46 UTC,022PVYJLYGJ9,VYP2LUL2R,VYJ2YP29V,VYP2LUL2R
19,2025-11-26 05:45:03 UTC,09Y9U080PVGC,VYP2LUL2R,20JYGPGR0C,VYP2LUL2R
20,2025-11-26 05:41:35 UTC,022PVYG8J0VV,VYP2LUL2R,VYJPQU0GG,VYP2LUL2R
21,2025-11-25 19:20:53 UTC,022PVYP9V220,VYP2LUL2R,20VL0QVYJR,VYP2LUL2R
22,2025-11-25 19:18:28 UTC,0929V2VQCP8J,VYP2LUL2R,20L0YLRUVV,VYP2LUL2R
23,2025-11-25 19:15:20 UTC,02JPCQ8R8GYY,VYP2LUL2R,V22Q2U9PP,VYP2LUL2R
24,2025-11-25 19:11:54 UTC,022PVYP8UYRL,VYP2LUL2R,VL80CPY88,VYP2LUL2R
25,2025-11-25 16:04:08 UTC,022PVY8GC2L2,VYP2LUL2R,20LUUPVRC,VYP2LUL2R
26,2025-11-25 16:02:24 UTC,088PJ2V8GLLY,VYP2LUL2R,UUVJ8JGUL,VYP2LUL2R
27,2025-11-25 15:58:06 UTC,09U9Y9RGYRVC,VYP2LUL2R,20YCUGRPQU,VYP2LUL2R
28,2025-11-25 15:13:59 UTC,00QPUY80PQQV,VYP2LUL2R,UVCCLPY2Y,VYP2LUL2R
29,2025-11-25 15:11:38 UTC,022PVY88RCC2,VYP2LUL2R,RPPVLQJVR,VYP2LUL2R
0,2025-11-20 18:58:07 UTC,08YPRVP982GJ,GL8GJJ20V,VPLUG92JV,GL8GJJ20V
1,2025-11-20 18:54:49 UTC,08YPRVP8JRR2,GL8GJJ20V,20J9RG9288,GL8GJJ20V
2,2025-11-20 18:51:17 UTC,08YPRVP8PCL0,GL8GJJ20V,VPYJRV8CP,GL8GJJ20V
3,2025-11-20 18:48:50 UTC,08YPRVP80CPU,GL8GJJ20V,VPCCR9LYV,GL8GJJ20V
4,2025-11-20 18:45:07 UTC,020PU0L00VRG,GL8GJJ20V,8U0JJU2YP,GL8GJJ20V
5,2025-11-20 18:40:41 UTC,08YPRVP22PG2,GL8GJJ20V,20U8C9989Q,GL8GJJ20V
6,2025-11-18 19:37:27 UTC,08CPQLU0U0YQ,GL8GJJ20V,200LLRCR0C,GL8GJJ20V
7,2025-11-18 19:33:10 UTC,08YPRU0JG2QC,GL8GJJ20V,VPYRLL8UL,GL8GJJ20V
8,2025-11-18 19:30:22 UTC,08YPRU0J9J2Q,GL8GJJ20V,20QPLLUPQ0,GL8GJJ20V
9,2025-11-18 19:24:30 UTC,08YPRU0RGL2G,GL8GJJ20V,VPL9CJV2Y,GL8GJJ20V
10,2025-11-18 19:23:03 UTC,08YPRU0RL2P9,GL8GJJ20V,VPL2C8RCV,GL8GJJ20V
11,2025-11-18 19:19:42 UTC,08YPRU0R0RG0,GL8GJJ20V,VPL0Q9QJG,GL8GJJ20V
12,2025-11-18 19:15:09 UTC,08YPRU0GQLGC,GL8GJJ20V,VPYJ8P2Y9,GL8GJJ20V
13,2025-11-18 19:12:02 UTC,08YPRU0G8L8Y,GL8GJJ20V,20GPPJYRJC,GL8GJJ20V
14,2025-11-18 19:09:00 UTC,08YPRU0QCR98,GL8GJJ20V,VYJ0QLU8P,GL8GJJ20V
15,2025-11-02 06:47:18 UTC,08YPR2PQRRJJ,GL8GJJ20V,VYRQ8QLG8,GL8GJJ20V
16,2025-11-02 06:43:49 UTC,08YPR2PQQYQQ,GL8GJJ20V,VPYJGCPJL,GL8GJJ20V
17,2025-11-02 06:40:15 UTC,08YPR2PQPVCG,GL8GJJ20V,VPYJ999Q9,GL8GJJ20V
19,2025-11-02 06:36:35 UTC,08YPR2PQ8Q2P,GL8GJJ20V,VPYUG9VUQ,GL8GJJ20V
20,2025-11-02 06:31:19 UTC,08YPR2PLUVPR,GL8GJJ20V,VPCRGUJC2,GL8GJJ20V
21,2025-11-02 06:28:50 UTC,08YPR2PLC9JR,GL8GJJ20V,VYRG28LP8,GL8GJJ20V
22,2025-11-02 06:25:10 UTC,08YPR2PLGC8U,GL8GJJ20V,VPYV0V2YR,GL8GJJ20V
23,2025-10-29 18:11:49 UTC,08YPGV2QGYPQ,GL8GJJ20V,VPYRVYPGY,GL8GJJ20V
25,2025-10-29 18:05:57 UTC,08YPGV2LV2RY,GL8GJJ20V,VPCV0V0RV,GL8GJJ20V
27,2025-10-29 17:57:39 UTC,08YPGV2YVVR0,GL8GJJ20V,VPLPJRCRY,GL8GJJ20V
29,2025-10-20 05:39:51 UTC,08YPGLQYYCYR,GL8GJJ20V,VPYQP2L2P,GL8GJJ20V
0,2025-10-30 17:09:20 UTC,09Q9JCYP8VLV,20CG0PCPGR,VPRCV2QYP,20CG0PCPGR
1,2025-10-30 17:07:59 UTC,09Q9JCYP0VR2,20CG0PCPGR,VPRCV2QYP,20CG0PCPGR
2,2025-10-30 17:04:56 UTC,020PC0CL8VRL,20CG0PCPGR,VPRCV2QYP,20CG0PCPGR
3,2025-10-30 17:01:51 UTC,09Q9JCY9YULQ,20CG0PCPGR,VPRCV2QYP,20CG0PCPGR
