tag,name,type,clanScore,members,requiredTrophies
#829JVQ0,"""CRO"" LEGENDE",open,75404,49,2000
#P22LP9RU,###CROBRO###,open,86144,50,3000
#YGRJCRLR,#BrudaArmy,open,98222,50,9500
#9QRP8VPQ,#CRO KINGS,open,95005,50,5500
#290QL09L,#Maderfakersi,open,96255,49,9000
#YJ2LYG8J,#OSTANITEDOMA,open,97321,49,8000
#LU02VQY9,#winers,open,86848,50,1000
#QV9G089,$Aproks$,open,99360,50,9000
#L0CYJ2YL,*Cro-Clašheri*,open,98995,47,10000
#9CRU89,.:》WANTED《:.,inviteOnly,99700,49,10000
#G9U8L0L0,1+1,inviteOnly,5309,2,0
#QVQQRRLU,2 words 1 man,open,79058,50,3000
#RRURYJ88,20InchDestroyer,open,14002,6,0
#9VRJLUYC,2A,open,95680,50,5000
#LPL990QL,33,open,86121,50,6500
#Y2JQ8J0Q,4 FAME,open,92420,37,7500
#GPY8VYQ9,4 mušketira,open,5963,2,5000
#RYUGU8PC,4.2 Spaneri,open,94917,42,8000
#9Q90GC0G,49.99 boraca,inviteOnly,85317,49,1300
#GPJPGVLL,5.r,open,2639,2,0
#QJG9CYPL,50 Bijelaca,open,93647,41,7500
#80QC02JP,50 Boraca,inviteOnly,94444,43,5000
#9Y22CVGP,50 CRO KINGS,open,97675,50,7000
#QVU0R2JJ,53,open,93799,49,8000
#RCV89RLC,6 mjau,open,13289,7,300
#9LV89G,7 Star Raid,open,92786,50,4000
#RQ0L9C02,7.a,inviteOnly,8980,3,2000
#GVLJVGJY,9. Bojna HOS-a,open,100000,50,10000
#QVC98JQL,[CRO],open,87457,37,9000
#QUJLPQYY,A JE TO,open,99700,49,10000
#RQVCQQGY,Acini sinovi,open,95940,50,9000
#QVYP8YLG,Admiral,inviteOnly,45154,10,5000
#R2VVJ029,Aduti69,inviteOnly,39246,12,4000
#GPUQC08V,Agropošta,open,89193,47,5000
#8U289Y9J,Alan Ford R,open,97237,42,10000
#RPCURLPJ,ALANICA,open,99048,50,9000
#QCRCVY28,alberto nagasak,open,94602,49,6500
#GY9QJGGC,Alfa muskarci,open,86015,38,8000
#GU9QCRPR,Algebra hateri,inviteOnly,12076,3,1300
#GJ0UPJL2,AlgebraBernays,inviteOnly,14422,4,0
#R802JUR,Aliers,open,5930,2,2300
#G28CV8R2,Alkohol i Blud,open,93767,49,7000
#QV88V02G,Alkohol i Droga,open,40373,10,0
#PVY8GQ9V,Alkohol je čudo,open,92895,38,10000
#G888GV0P,Alkosi,open,51333,12,7000
#GVU89098,Alpha - CRO,closed,35000,7,10000
#GY0UYGQ8,Ambasadori,open,91630,50,6000
#Q0QUR0YG,Amigosi,open,100000,50,10000
#QVCCLURY,amila gano,inviteOnly,62614,23,3300
#Q8J29V88,Amonguzica,open,98944,50,0
#PCULCUG2,AMOS,open,89799,48,6500
#R99CQQ,Ancient Ones,open,99129,48,9500
#GCY9VUYG,Antares,open,94881,47,6000
#RR2VLGL0,Antunović mafij,open,42095,12,0
#R0GJJ8LJ,Archer queen,open,96824,47,9000
#PRG2V2U0,Arena10,open,93208,47,7500
#Q9GP88CQ,ARENA2UMJETNIKA,open,85203,49,7500
#PP8P9LLR,ARENA_UMJETNIKA,open,97085,43,9000
#2LJVJJVQ,Army of croatia,open,99300,48,9500
#8LUV29YJ,Army of orah,open,98372,49,9000
#GGJU228G,ASTRALNA VODA,open,46508,12,5000
#G28G8G0P,Aura,open,50182,14,7000
#G899Y8JQ,Autisti,open,94179,47,8000
#P2CYGP9Y,B.L.O.D,open,94067,50,6500
#GYJ0QYPL,Babaroge,open,95085,41,8500
#L2VL8L0C,Baby Team,open,97218,44,9500
#GJJ2R0LJ,Bad blue boys,closed,12227,3,0
#L89GCRC0,BADBLUEBOYS,open,99004,49,10000
#RQG2Y0Y9,Bagarara car,open,70283,26,3000
#P0GV98CR,Baglići,open,99035,49,10000
#QJLPPUJG,Bakar,open,98473,50,10000
#GLPQQYV0,bakar,open,19674,10,0
#QGLQUG2U,Baketaši,open,100000,50,10000
#QYLLVGLL,Bakina juha,open,95662,50,9000
#RRVGR2L9,baklavcani,open,6780,2,5000
#LGQ09PUV,BakljaExpress,open,25422,6,5000
#L8QC9G,Balkan Army,open,85770,50,4300
#GR899UJG,Balkan Blinders,open,87313,45,4000
#L20YCC99,Balkan Deluxe,open,93368,50,6000
#LUPPLJGR,Balkan Gaming,open,95370,50,8000
#YRU2Y8CC,balkan kings,open,92460,45,6500
#L98JQQJP,Balkan Legends,inviteOnly,30000,6,10000
#R9JLRVLC,Balkan Limbo,open,97973,46,10000
#LU2JJVR8,Balkan Master,open,60000,14,5000
#GYJ9VRUY,Balkan nights,open,93646,42,7000
#PJJJ8J8Q,Balkan players,open,99321,48,10000
#GCPJJ2YV,Balkan Power,open,82891,50,4000
#G8JJYUG8,Balkan Royale,open,97890,49,8500
#PY22V9L8,Balkan Skvad,open,96553,50,7500
