tag,name,type,clanScore,members,requiredTrophies
#GJ0QCU29,.wav gang,closed,9343,2,3300
#GPP00808,20WIN™,open,10000,2,0
#GUVLQJUL,2pa2 a lo maldi,inviteOnly,70188,26,0
#QPLUV0P9,300blackmen,inviteOnly,55191,23,0
#G99YUJ89,7 chinese guys,inviteOnly,37245,8,0
#R9LQPJVG,ALT GEÇİT,open,8450,2,6000
#LUUJCG0U,Amor tattoo,open,95078,50,7000
#GR9CCUGL,Anti theo☠️,inviteOnly,40888,14,0
#G89P9Q8R,Apx Swarm,open,8291,4,0
#G20UC8JP,Autobots,open,81724,34,3000
#G8JC9CJ9,berndclan,open,4612,2,0
#GPQ2JGJL,Big sweaty men,open,21917,9,0
#UPJLR8,BringersofRain4,open,87691,36,8000
#R80PCY9V,BRISBANE BALLER,inviteOnly,61144,18,4000
#2L2G9G0,Britain Royale,open,94421,49,5000
#2JV8PJ92,champions,open,90557,43,5000
#GL9VQ2Y8,chimpys fc,open,10769,5,0
#RJYUQ2PQ,chunky nut,open,94677,49,9500
#GLGCYYGJ,clash nutters,open,42699,15,3000
#G0URCV8J,Clash of Clam,open,13587,4,0
#Q2R09VL8,CoCoSzanel,open,98767,47,9500
#RVYP2V8Y,curt cignetti,open,33379,7,9000
#J02J0CPJ,Danilo_baran,open,8605,2,300
#G9JUCQRP,DualFigger,open,4326,3,600
#G9JGVPUV,Elden ring,open,56970,22,0
#GCP0PJLR,Espada,open,18308,5,1000
#QVR808VP,Ewannyshking,open,5499,3,0
#G99G89Q8,fellas in paris,inviteOnly,19775,8,2000
#QUVG8VY2,FlyshootFanclub,open,59054,24,0
#RQR2922J,fresh men,open,78069,32,0
#G09Y9Y8Q,Gable,inviteOnly,72186,28,0
#LRGPYQUQ,Gang Weed,inviteOnly,38940,14,0
#GP0L2JYR,gangue dos gobl,inviteOnly,10263,4,1000
#GPVLJG0V,gay lord,inviteOnly,33286,7,8000
#QJLJL8YP,GG_BM CLUB CLAN,inviteOnly,75752,33,0
#G0Y8RP28,Goon Sanctuary,inviteOnly,5204,2,7500
#QQ0R02GJ,grimace king,open,98224,47,9500
#QVVLCGRL,GWB Blyad I,inviteOnly,95031,45,0
#YR808QUV,haze der 452882,inviteOnly,96777,50,0
#RGGRV9GU,HehehehawSquad,open,83428,47,2000
#GVRVQG0R,hell yeah,open,11490,5,0
#G9Y2LJ0Y,I Lost The Game,open,37464,8,0
#QJPRJLPC,IOM BICEP,open,84167,31,8000
#RQU9J8J2,iom goats,open,12479,10,1300
#G8LL0280,Ironlights,open,48369,16,0
#GLUL2JL0,JellNation,inviteOnly,13121,5,0
#GC0JUCV2,kalvin,open,29580,9,0
#RR9CYUL8,KING BOB,open,67207,50,2000
#RLC2990V,kyktrabzon,open,18281,4,10000
