tag,name,type,clanScore,members,requiredTrophies
#88PPPJP,"""Main Assasins""",open,93751,50,4000
#8JP9YCU,"""PRODIGY CREW""",open,97403,50,6500
#28JP0CQ,#LosFavoritosPR,closed,54630,14,4000
#Y8UGYRRR,#LosInvictosPR,open,97491,50,5000
#YU80LRU0,#TEAM P.R.,open,96398,49,9000
#GJ98G080,(*´꒳`*),closed,11474,5,1000
#GRQ8VRLC,...,closed,8451,3,0
#GJ9YRRLP,00680,inviteOnly,25493,6,0
#R0PGVVL8,00692,open,13867,5,4000
#GR89U90U,100x35,open,7026,4,0
#G9VCYQYV,12 PBA,inviteOnly,76296,34,0
#R8U009LR,123 :),closed,13697,5,1300
#LQ2LL208,123456,inviteOnly,62515,20,5000
#GV0P2Y2V,1990,open,7080,2,7000
#GPC22PJG,2 en 1,open,10797,3,0
#GPV2Y00Q,224,closed,5674,2,3000
#QRCQ0U8Y,2LOUD LLC,open,3933,2,0
#QJUGLCLY,4 calle CD,open,90640,50,3000
#Y2LYRRLQ,40tena_xPRx,open,96298,50,5000
#G9R82GJ2,5DS clan,open,73124,37,2600
#GRQ98R9U,67,inviteOnly,9187,3,300
#RVR2GUJ2,69,open,27018,10,0
#RLY20GCJ,787 Engineers,open,99989,50,10000
#GL2PLP28,787 inc.,inviteOnly,6665,2,2000
#QUVLURYQ,7MNS,inviteOnly,96738,48,8500
#QUPYGCCC,9-6,open,39405,12,300
#G992CUGC,:),open,37127,13,2600
#PYVP2GQR,><><><,open,88492,50,0
#2VG9PU8Q,[TEAM] LATINOS,open,96882,45,9000
#GGYU80RV,^+=*^,inviteOnly,7496,2,3600
#R9PR0UUQ,_WeedEater_,open,9398,4,600
#QY2CJUQ0,A's & M,open,15928,4,0
#R2G9LQRQ,A.P.K.M,open,560,1,10000
#QUQRYQ02,Academy_KMonkey,closed,37005,10,3000
#QYPPGL99,AKATSUKI_PR,open,89575,50,5000
#RV00GCPR,Alamos Family,open,6534,4,0
#P8CUYG,Algarete,inviteOnly,96785,46,7500
#VQC90R,Algarete PR,open,93201,50,4000
#9R2J2LCY,Alianza Taina™️,open,78348,26,7000
#GYJLLJVQ,all 4 my blood,closed,5905,2,0
#QPR2UL2,ALL Puerto Rico,open,92308,50,4600
#9PPYLPQ2,Alliance PR,open,99689,50,8500
#2RP9GQ,ALO' BORICUA,open,93908,50,4000
#L9GLPV,ALPHA TEAM PR,open,93491,44,6500
#GU29GPPR,Amigos :),inviteOnly,39876,11,0
#RUL8LV0P,AMOL’s Angel,inviteOnly,1775,2,0
#QVCLQG9R,AMPPR,open,8507,2,5000
#GY2PCL9V,Anarchy PR,open,29854,7,4300
#GV08ULRR,angel joystick,open,25541,10,0
#2LP9QUPQ,ANORMALES PR,open,86389,44,2000
#RCCL2GQ,Another Heaven,inviteOnly,61808,24,3000
#Q29YCYJJ,ANTI JUDAS PR,open,97724,50,10000
#R8R8RURC,Anuel AA,open,57990,16,5000
#G0V0YLGC,APH,inviteOnly,74241,36,1000
#PVC2Y82G,Apocalipto,open,92156,50,6000
#CL0V22,Aqui Guerriamos,open,95456,49,3300
#989U0VV8,Aragon Los Duro,open,90227,50,1000
#GPLGCRRQ,Area Este PR,open,54473,16,4000
#RJVL0PLY,Arena Royal,open,40412,18,1600
#Y0CGYGUR,ArgonzPR,open,93428,47,3000
#VGQ2CLJ,ARMA LETAL,open,89897,50,2000
#2220QQ,Arrow P.R,inviteOnly,82641,29,6000
#GL8RCGPL,aslançeşme genç,closed,18553,4,7000
#RYV20Y8R,AstroWoRLd,open,53410,19,0
#G9JVL2CG,ASTROシ︎,open,39792,17,0
#GPR9YVGQ,ateneas k6,open,6168,3,300
#G082CVL2,ATLANTIS,open,64483,27,0
#GCVJ90P2,Axen,open,67085,34,5500
#RGU0LUUG,AÑA,open,9549,3,3000
#RYCJJJLY,B you,open,99059,49,9500
#GJ2CC2QL,BADBOYZPR,open,86211,49,6000
#GQ99JU8R,BADBUNNYTUPAPA,open,8840,3,2000
#GLGCYLVY,Bahamut,inviteOnly,12054,3,0
#QULRY8CR,BallerCity,open,49436,14,7500
#GYYUGCJY,Balmalanga,open,33938,16,0
#G0GP9888,BARBAROS NEGROS,open,74056,48,3600
#G09QYC0R,barbers,open,60317,18,7000
#G9PQ8UUC,BeastNation✨,open,91893,35,9000
#G9CQQ09V,Beb@ Alianza,open,4534,4,0
#RGVPJY0P,BELLAKONES,open,10644,4,1000
#GR992UP8,bellakosa,open,10695,5,0
#G2QYRUUR,Bellakosos,open,37237,13,0
#J02RLQ2Y,billionaireboyz,inviteOnly,44962,14,0
#GP09C8QQ,Blizard Hunters,open,40051,12,5000
#PCJR90Y,Blood Lust,open,97314,42,10000
#R8QY22P2,BloodThrone,open,5093,2,3000
#GJLP9QJR,BLR,open,6966,7,0
#RQQC0LRU,Blunteados,open,83613,47,4000
#92QGCPUQ,BONELESS IRON,open,99909,50,10000
#GYL9JG0R,bongoSmash,inviteOnly,8551,4,0
#QJ9Y2ULQ,boo,open,97497,50,8500
#QG8RCLVP,Bori Warriors,open,79063,50,0
#QUCGVY9U,BORI WILD,open,94429,50,6000
#PGQGYPVV,Boricua,open,96848,50,4000
#222Q228,Boricua Crew,open,100000,50,10000
#82VY8UR,Boricua Forever,open,98242,50,8500
#QVPV8UQL,Boricua PR,inviteOnly,99400,48,10000
#LVV9QQ,Boricua ⭐️,open,94997,50,5000
#G9CU0Y90,BORICUA_POWER,open,74659,26,6000
#QG00QY,Boricua_PR,open,91612,48,0
#29L22YU,BoricuaRoyale,open,97095,50,5000
#GCPUGU9V,Boricuas,open,94431,41,7000
#P2PUCVUG,Boricuas,open,90021,50,3600
#R0UPQ8YC,boricuas,inviteOnly,3137,2,0
#2UPV2CPQ,Boricuas 787,open,8283,2,5500
#2G8QUY0L,Boricuas Power,open,94946,49,3000
#92YRJ09Q,Borikén Army,open,98935,47,10000
#88LCUYP,Borikén Warrior,open,97629,50,5000
#GYPYLQL8,BORILOCOS,open,30216,9,0
#GCVGPC9Q,Borincana,open,3407,1,0
#RQQGC2,BORINGUERREROS,open,94307,49,6000
#YYC2QVVL,Borinken Family,open,88743,47,8000
#2Y82C9U,Borinqueneers,open,94886,48,5000
#R2YCQ0L8,BorinquenRoyale,open,94725,42,7500
#LQLRYJYC,Borirriqueño #1,inviteOnly,21261,6,10000
#GQJR9UVG,BP,inviteOnly,43388,10,0
#GYCQJC88,bruh_moment,inviteOnly,6059,2,0
#8PJQJQ,Brute Force,closed,8108,2,0
#L2JV0YLJ,Buddy’s Clan,open,89158,50,7000
#LP0U2CYR,bulugu whales,open,15000,3,0
#G8CLV8UP,CaballosLavando,inviteOnly,52573,20,4000
#QJGY29UJ,CaLaB3rAs_PR,open,12891,4,3000
#RJP2V0YQ,CalvoClashPR,open,16308,4,1000
#RR9UPG0J,cargadorrrr,open,8672,2,9000
#RVP8CY29,CARTEL PR,inviteOnly,87853,39,9000
#G99VYRQG,cat,closed,21245,6,0
#R2C022YY,Cattrivut,open,8527,4,1000
#G8JGVJL9,Cauti PR,open,54595,22,300
#QVL208QU,Certified,open,97421,48,9000
#GLU98PQ2,chasue,open,791,3,0
#R00P0VG9,Chef Boyardee,inviteOnly,43249,18,0
#L8VQJVCJ,Chochalandia,closed,17725,6,5000
#GCPYC0CR,Chocha’s,inviteOnly,7997,5,0
#QLUCQ22P,Chucknorris 2.0,inviteOnly,99700,49,10000
#LPY990YV,Clan  #LPY990YV,open,96593,48,7500
#QUJUPG22,Clan  #QUJUPG22,open,44777,18,6000
#P8CPC9RU,Clan #P8CPC9RU,open,91365,50,6500
#R08VU98J,clan sin nombre,inviteOnly,8161,2,7000
#G8YG2R0C,clan uchiha >:),open,27331,10,1000
#GYUJUY9Q,clash fc,inviteOnly,7392,2,0
#8PU800RQ,Clash of clan,open,98115,48,7000
#LU9QUGLQ,Clash Of Gremos,open,85025,50,1000
#QJ92VR90,Clashers,open,63171,23,6000
#QQQCUVQL,ClashMania P.R.,open,62674,18,5500
#GUPR8URP,clashroyelo pr,open,95550,50,8500
#GJU9GP8Y,clawson,inviteOnly,50256,14,0
#GV929QUL,Cloud gang,open,7967,2,0
#G9R8UQQG,Clubonlyfªns,open,32579,10,2000
#YJ2UC0CY,Coffe Break ☕,inviteOnly,38427,12,0
#J0RU8P0V,combo de 70,open,43021,13,0
#JLVLCVG,Combo PR,open,98569,50,8000
#Q2CQQU2R,Conny island,inviteOnly,53934,19,0
#R08CRQLQ,Conqueror Gods,inviteOnly,17665,7,600
#P90QQ20,CoqUi AsSaSsiNs,inviteOnly,98516,48,10000
#QJPY0LCV,CoquiClan,open,97486,50,3000
#RP9GLJJP,CoquiSquad,open,34699,14,6000
#GQGYCP0V,COQUÍ ROYAL,open,8834,3,600
#G9C0UJG8,Coronao-09,inviteOnly,46224,17,600
#RJ2YC2LP,Cosmo,open,5993,3,300
#R8Q2GJJ8,CR X PR,open,60005,15,8500
#8L209C2U,Cr0wnBeasts,inviteOnly,98812,48,6500
