tag,name,type,clanScore,members,requiredTrophies
#GPRY0UUG,666ZRR,open,44251,17,0
#2UU29UL,Academy VDK,open,27042,6,6000
#G9R0CULC,baobabpes,open,40692,15,0
#G8QPJR0U,barani,open,19123,5,4000
#G8CCY898,Clash royale,open,96084,50,8000
#GPLV0CCC,DMT MO,open,88407,38,7000
#2UQ80RGC,Dushanbe TJK,open,96618,50,6500
#QGU9UG8R,Ehson,open,93144,50,5000
#QQGVLL8Q,esteticboyrblx,inviteOnly,12673,3,0
#22VL92VR,from SPARTA TJK,open,77550,50,1600
#RGLQJQQJ,geo dayni,open,28627,8,2000
#RLQL9RU0,Golem Crackers,inviteOnly,99002,50,10000
#LLPRJ90U,Grove street,open,98078,47,8500
#QYRGPJLP,h4x offline,open,17632,6,2000
#LYLUR2RC,halal havers,inviteOnly,23680,6,0
#GG2YP8J9,Iron Titans,open,94522,50,6500
#GYY0VG0Y,jujuliky,open,47500,23,1300
#G8J9QC9P,Khujand,open,18588,9,0
#LYPC2QJP,kilceva гаинг,inviteOnly,66425,28,0
#R0PCY8Q2,Kings of TJK,open,98578,50,10000
#GPJUCCP2,LALINHOS EMPIRE,closed,33122,11,0
#QRJCPY9P,Los Pelados,open,45815,16,3000
#PPQVPYLR,Mega TajikistaN,inviteOnly,100000,50,10000
#GR0208Y2,monkey gang,open,46170,16,2000
#RRY2QJYY,pipidasters,open,14164,5,0
#R0V8Y9YY,Ptaykroliks,inviteOnly,18727,4,0
#R9LGP8VC,Pugs М0псики@!,open,61719,22,2000
#GR220LL0,rusiabtw,open,5590,2,0
#RR8L92QP,soul7,open,23060,8,4000
#LRRUCLV2,Stylebender,open,94993,50,7000
#80JQQGV,Taipan,open,92812,50,4000
#YG9UQYQ0,TAJIKISTAN,open,97829,49,8000
#9P0GP02,Tajikistan,open,92036,50,4600
#G8Y8UGLV,TajikistanCR,inviteOnly,99985,50,10000
#QC9CYGV9,TAJIKS OF QAND,open,83635,31,6000
#QCQ09GQ9,Team Tajikistan,open,95661,46,10000
#GLGY2GRC,The Greats,open,93022,49,300
#G8VJJLVY,tiverton,inviteOnly,39142,14,0
#L2CUVR9P,TJK Legends,open,89510,34,9500
#9CUP0P88,TJK_ROYALE,open,90748,49,5000
#J2R0QCC8,yc le kho,open,3353,3,1000
#J0J9Q2GP,ГЕЙ КЛУБ,open,8152,3,300
#GP092P89,ГОРЦЫ 2,open,68407,28,4000
#Q2J2QYV9,Клан:  #Q2J2QYV9,open,81904,50,2000
#RGGRU2VG,Нурик натуре,open,35553,12,0
#G00R8CJJ,сам решу,inviteOnly,17009,5,600
#J29Y99RU,Саня Табуретка,inviteOnly,3530,2,2000
#Q8R9QLLQ,Сникерс,inviteOnly,38891,12,4300
